0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.86,0.5,0.5,0.5,0.5,0.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41,0.95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0.88,0.52,0.73,0.52,0.83,0.8,0.86,0.76,0.71,0.78,0.97,0.78,0.88,0.47,0.77,0.92,0.5,0.83,0.82,0.71,0.52,0.6,0.8,0.79,0.64,0.57,0.5,0.81,0.5,0.73,0.92,0.81,0.53,0.61,0.96,0.86,0.54,0.7,0.59,0.77,0.5,0.87,0.73,0.82,0.86,0.5,0.77,0.5,0.51,0.84,0.5,0.78,0.68,0.5,0.76,0.51,0.52,0.83,0.89,0.87,0.85,0.82,0.94,0.5,0.54,0.5,0.5,0.87,0.61,0.65,0.5,0.84,0.75,0.78,0.89,0.51,0.85,0.84,0.85,0.81,0.77,0.88,0.76,0.93,0.85,0.58,0.85,0.54,0.6,0.5,0.81,0.56,0.83,0.84,0.91,0.51,0.57,0.86,0.74,0.79
2,0.5,0.5,0.5,0.51,0.87,0.5,0.5,0.76,0.85,0.91,0.7,0.5,0.5,0.5,0.73,0.88,0.5,0.59,0.5,0.93,0.5,0.97,0.5,0.63,0.78,0.92,0.95,0.5,0.53,0.93,0.73,0.5,0.75,0.68,0.5,0.75,0.5,0.5,0.5,0.89,0.5,0.5,0.91,0.7,0.73,0.94,0.93,0.94,0.5,0.57,0.49,0.59,0.87,0.93,0.5,0.74,0.5,0.75,0.5,0.87,0.53,0.88,0.5,0.5,0.5,0.92,0.47,0.5,0.96,0.5,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.9,0.81,0.89,0.68,0.5,0.82,0.71,0.82,0.5,0.51,0.93,0.56,0.78,0.84,0.87,0.75,0.45,0.5,0.5,0.55,0.88,0.85,0.79
3,0.87,0.85,0.93,0.9,0.61,0.67,0.75,0.64,1.0,0.65,0.47,0.83,0.52,0.5,0.51,0.51,0.89,0.5,0.91,0.82,0.5,0.55,0.5,0.5,0.51,0.48,0.77,0.91,0.5,0.5,0.5,0.5,0.53,0.49,0.5,0.87,0.72,0.51,0.93,0.54,0.45,0.5,0.87,0.59,0.7,0.53,0.43,0.5,0.51,0.87,0.6,0.56,0.5,0.85,0.89,0.52,0.47,0.59,0.89,0.52,0.5,0.8,0.45,0.89,0.51,0.62,0.82,0.5,0.67,0.65,0.84,0.74,0.76,0.84,0.9,0.5,0.5,0.69,0.54,0.43,0.85,0.5,0.5,0.85,0.94,0.51,0.5,0.5,0.83,0.9,0.69,0.47,0.49,0.5,0.92,0.9,0.5,0.52,0.89,0.5
4,0.51,0.5,0.5,0.5,0.52,0.49,0.5,0.48,0.48,0.48,0.49,0.5,0.53,0.5,0.53,0.95,0.53,0.53,0.49,0.51,0.51,0.51,0.49,0.47,0.46,0.54,0.51,0.5,0.55,0.48,0.5,0.5,0.93,0.5,0.55,0.5,0.5,0.51,0.47,0.5,0.46,0.46,0.52,0.49,0.5,0.5,0.48,0.5,0.5,0.5,0.52,0.47,0.49,0.52,0.5,0.5,0.5,0.47,0.5,0.98,0.49,0.95,0.51,0.51,0.48,0.5,0.48,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.53,0.87,0.51,0.53,0.51,0.54,0.4,0.5,0.49,0.55,0.51,0.5,0.4,0.54,0.47,0.5,0.57,0.46,0.47,0.5,0.48,0.5,0.5,0.5,0.5,0.5
5,0.89,0.58,0.74,0.74,0.82,0.78,0.9,0.71,0.5,0.94,0.97,0.85,0.46,0.94,0.65,0.5,0.73,0.5,0.91,0.85,0.87,0.55,0.5,0.6,0.49,0.5,0.78,0.5,0.79,0.5,0.86,0.5,0.82,0.83,0.87,0.68,0.96,0.76,0.73,0.82,0.72,0.5,0.64,0.81,0.69,0.77,0.79,0.62,0.71,0.68,0.5,0.95,0.77,0.53,0.74,0.86,0.5,0.74,0.53,0.84,0.99,0.97,0.85,0.85,0.5,0.88,0.83,0.95,0.68,0.81,0.71,0.9,0.91,0.5,0.5,0.64,0.67,0.83,0.75,0.78,0.55,0.5,0.62,0.84,0.46,0.56,0.85,0.97,0.6,0.56,0.5,0.95,0.61,0.56,0.78,0.5,0.89,0.86,0.6,0.78
6,0.6,0.81,0.68,0.5,0.49,0.5,0.49,0.75,0.56,0.56,0.5,0.5,0.5,0.49,0.5,0.5,0.54,0.56,0.5,0.68,0.45,0.5,0.4,0.5,0.51,0.5,0.56,0.5,0.53,0.5,0.59,0.54,0.5,0.84,0.61,0.52,0.54,0.6,0.87,0.64,0.68,0.54,0.49,0.53,0.5,0.53,0.77,0.5,0.46,0.5,0.73,0.47,0.5,0.54,0.56,0.55,0.55,0.62,0.92,0.63,0.5,0.52,0.61,0.45,0.5,0.55,0.56,0.98,0.56,0.54,0.5,0.48,0.61,0.53,0.53,0.67,0.5,0.5,0.47,0.5,0.89,0.5,0.67,0.6,0.5,0.51,0.5,0.5,0.91,0.49,0.52,0.48,0.51,0.47,0.54,0.52,0.51,0.5,0.56,0.51
7,0.44,0.84,0.52,0.51,0.9,0.76,0.61,0.65,0.5,0.5,0.54,0.9,0.5,0.5,0.86,0.81,0.73,0.91,0.5,0.79,0.5,0.5,0.5,0.5,0.6,0.5,0.45,0.5,0.77,0.8,0.76,0.88,0.89,0.5,0.85,0.86,0.5,0.91,0.73,0.79,0.74,0.53,0.82,0.5,0.5,0.43,0.67,0.57,0.48,0.5,0.73,0.67,0.54,0.86,0.95,0.5,0.61,0.86,0.5,0.81,0.8,0.9,0.94,0.91,0.94,0.46,0.5,0.5,0.98,0.57,0.84,0.59,0.85,0.97,0.7,0.5,0.54,0.82,0.53,0.5,0.49,0.56,0.94,0.75,0.88,0.88,0.57,0.59,0.5,0.53,0.5,0.89,0.44,0.5,0.5,0.81,0.84,0.9,0.5,0.5
8,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.92,0.5,0.5,0.5,0.5,0.5,0.51,0.48,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.5,0.97,0.47,0.51,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.51,0.5,0.51,0.5,0.5,0.52,0.5,0.5,0.49,0.5,0.98,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
9,0.92,0.66,0.5,0.71,0.86,0.83,0.71,0.73,0.5,0.72,0.77,0.76,0.5,0.75,0.79,0.64,0.82,0.73,0.69,0.74,0.65,0.73,0.73,0.5,0.61,0.6,0.9,0.64,0.72,0.71,0.67,0.63,0.56,0.78,0.67,0.7,0.84,0.63,0.72,0.5,0.86,0.68,0.68,0.77,0.8,0.65,0.54,0.61,0.79,0.8,0.94,0.76,0.66,0.83,0.66,0.72,0.79,0.5,0.88,0.74,0.6,0.48,0.86,0.61,0.68,0.74,0.56,0.64,0.8,0.7,0.61,0.73,0.78,0.76,0.82,0.85,0.66,0.52,0.77,0.79,0.78,0.53,0.91,0.64,0.68,0.7,0.5,0.53,0.6,0.82,0.74,0.68,0.75,0.69,0.5,0.51,0.61,0.65,0.55,0.92
